# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Apr 22 19:57:13 PDT 2020 [seed=1587610619714]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	X_coord.precision.col1	X_coord.varCovar.X_coord.precision.col1	X_coord.diffusionRate	Y_coord.precision.col1	Y_coord.varCovar.Y_coord.precision.col1	Y_coord.diffusionRate	treeLikelihood	branchRates	X_coord.traitLikelihood	Y_coord.traitLikelihood	speciation
85000	-695.5243950339997	107.68357772569823	-803.2079727596979	0.139075058291979	1.9890009660509693	19.152636813421918	1.0	1.0	4.6125923049604456E-4	2167.9782948182656	181.4725619076498	2.1176779662950942E-4	4722.153301474413	244.01308273781027	-432.33050799772457	0.0	-180.63641198706404	-190.24105277490932	106.57496641466501
86000	-690.0182271961728	107.11436652115214	-797.1325937173249	0.12162944273915807	2.0432075839592834	24.644965014919034	1.0	1.0	3.756749160129265E-4	2661.8758862398768	181.487914820044	3.715210734095762E-4	2691.637356725575	199.72418815660905	-421.3498747462508	0.0	-183.01336070082377	-192.76935827025036	106.66927898427741
87000	-710.6728117554852	93.97148275624218	-804.6442945117274	0.14407216954390686	2.6881792157156252	19.716574315161342	1.0	1.0	4.7419012445239174E-4	2108.8587645194602	136.53205749757663	2.9087791702284957E-4	3437.8684027823474	163.9351327876158	-433.2344599462423	0.0	-181.80401916252524	-189.6058154029598	93.08983599377447
88000	-694.1140902812278	97.99547368744749	-792.1095639686753	0.13719067332128523	2.476003938333299	21.473819902087335	1.0	1.0	3.6669274547957396E-4	2727.0787664265463	176.7991878054926	2.675648271999193E-4	3737.412015118187	186.80543645494788	-418.81838349360976	0.0	-181.03333474467607	-192.25784573038948	97.10562854655983
89000	-698.5845415089424	103.34675586356651	-801.9312973725089	0.11660173682546965	2.222916036049293	18.313015372469387	1.0	1.0	3.9086082666616123E-4	2558.4554188494094	164.94421549692913	1.1454052712713725E-4	8730.534292809949	235.1745808553058	-415.46268295658064	0.0	-188.25670273418166	-198.2119116817467	101.76469390992243
90000	-669.7577078001501	114.00677208274023	-783.7644798828903	0.09293513504477341	1.7664898877645834	28.664721207425885	1.0	1.0	5.433964784193879E-4	1840.2769243348134	216.98730964814712	2.2144625406293758E-4	4515.7684162758	266.26518892976344	-408.9372536522946	0.0	-186.8781247567425	-187.9491014738532	113.79174973232789
91000	-689.0882972903305	98.49160556823104	-787.5799028585616	0.12781367065280838	2.4667991181748454	20.479226994160705	1.0	1.0	3.699068100422601E-4	2703.383589736439	165.4462983670681	2.2681394487810306E-4	4408.899993064498	189.48416067015276	-411.08473086725013	0.0	-185.6200835887334	-190.87508840257803	97.43300260652981
92000	-677.1401398201965	106.73720917511638	-783.8773489953129	0.13042060709642556	2.0763010518643683	22.464009571117725	1.0	1.0	3.481710898659569E-4	2872.1511610426705	199.24802728658642	2.3419538710862242E-4	4269.938927260719	226.00359803328413	-407.28379725089763	0.0	-184.5230955536008	-192.0704561908145	105.84176153989019
93000	-703.8039941371226	97.38179105071667	-801.1857851878392	0.14480841850698192	2.522036740476723	17.442942088050696	1.0	1.0	3.9356008249233414E-4	2540.9080963374336	148.88703547903216	2.4602977503366245E-4	4064.548690755732	170.6722658956158	-423.6358755932511	0.0	-183.6585205902277	-193.89138900436032	96.09607918808133
94000	-681.3614230027858	104.55842390882941	-785.9198469116153	0.130384894276943	2.179283503646431	22.52090439716685	1.0	1.0	2.3618217980841676E-4	4234.019691117964	163.84053958698746	2.6117894121194084E-4	3828.792610000369	202.6079643835755	-409.0454123056034	0.0	-185.31142067398162	-191.56301393203023	103.52831870771915
95000	-689.6064811375006	103.15471308709772	-792.7611942245983	0.14481132607367825	2.248623242855071	21.40097281020975	1.0	1.0	2.6070685976326707E-4	3835.7256917138375	214.3380770421446	2.1816651394542428E-4	4583.654851129703	211.96623884473127	-413.4953353184308	0.0	-186.4768848521736	-192.7889740539938	101.98565771061833
96000	-690.1684164106576	104.6809508172088	-794.8493672278664	0.12713924151705022	2.186425716457985	22.851364330525442	1.0	1.0	1.7175167316593192E-4	5822.3595821036615	225.876167544601	1.8924408166874426E-4	5284.181101897893	208.20153553292604	-416.99462235154914	0.0	-190.78889363704064	-187.06585123927664	103.35871973176296
97000	-687.6988600064229	97.54326328735412	-785.242123293777	0.15912280392940023	2.5235787424622353	18.838430173129794	1.0	1.0	3.098761843822265E-4	3227.0953703448167	148.9246159920065	2.6595110659738283E-4	3760.0896375057264	156.8732250142455	-411.37805264215245	0.0	-185.10759411972896	-188.75647653189566	96.3187862088334
98000	-703.6224118760344	97.86994512441966	-801.4923570004541	0.14212423093755444	2.4944214141034924	19.790293225450927	1.0	1.0	5.453592631828858E-4	1833.65364358843	138.438415059988	2.1284117411679237E-4	4698.339050936027	186.62374487588522	-430.25727771005717	0.0	-178.59248850530352	-192.64259078509355	96.90905602840232
99000	-689.9844492242098	96.22692051385134	-786.2113697380612	0.16100438840933437	2.588483943805324	18.991067962211456	1.0	1.0	4.00797709399579E-4	2495.0242392803716	148.60636788233424	2.4076235270858827E-4	4153.473284963164	164.63149431677712	-412.89926309785403	0.0	-179.87863090749602	-193.43347573271112	95.09639481168826
100000	-687.4511238621959	103.56356071051015	-791.0146845727061	0.1554912428265061	2.1743143955186746	26.026293687845733	1.0	1.0	4.17453231867928E-4	2395.4779210246375	170.8159424900487	2.6291921114647625E-4	3803.4497199327325	228.44210082845703	-421.79586106145035	0.0	-180.27566351182432	-188.94315999943137	103.10691378447085
101000	-687.0315031033657	103.1552172583841	-790.1867203617498	0.1273082189091288	2.2470635156502228	21.622927002083514	1.0	1.0	3.847105224321371E-4	2599.357027403377	166.71285461746663	1.5383840383262522E-4	6500.3274545671375	216.91714272691272	-410.7639171070428	0.0	-183.44008523598654	-195.9827180187205	102.02586479738437
102000	-684.7737583555923	100.57616008789648	-785.3499184434888	0.13284634313591637	2.317826317366279	24.03156092005294	1.0	1.0	5.233264585318396E-4	1910.8531275208954	143.6779466013901	2.703039037011652E-4	3699.5396156229813	176.55610367699768	-421.42186260202544	0.0	-174.2380223428638	-189.6900334985996	100.08804788622594
103000	-699.4070442937243	101.72442032474162	-801.1314646184659	0.14125661610573187	2.255725860392594	16.677348870910915	1.0	1.0	4.5934912818132814E-4	2176.993355705793	146.0498317582264	1.7670589118171134E-4	5659.120889023861	223.46052799031082	-427.71751499429007	0.0	-179.6862091882477	-193.72774043592813	100.26899361065847
104000	-672.4631056820555	109.55371388201102	-782.0168195640665	0.10512155719026069	1.946494424728063	25.63023530632076	1.0	1.0	4.075812283369356E-4	2453.498665972244	174.01712366434967	2.636226673458499E-4	3793.300515725711	243.96935767274778	-411.83565889494906	0.0	-174.45036346853112	-195.73079720058627	109.05575321195664
105000	-682.602292262301	101.01440502812771	-783.6166972904288	0.1371088040696766	2.3185721916106883	17.991261351015776	1.0	1.0	4.1611267471800174E-4	2403.1952419562726	164.6534280875773	2.870270513544317E-4	3483.9921717523507	207.21575051270776	-412.18163819393124	0.0	-177.07260403725454	-194.36245505924296	99.8903835556829
106000	-680.4742926116983	105.44218816188265	-785.9164807735809	0.11855244596862514	2.094929740716308	18.47384158123131	1.0	1.0	3.3420800884161153E-4	2992.1485229096406	187.98841113140398	2.559280083483111E-4	3907.3488144331086	205.77202486851692	-415.9411131439589	0.0	-182.28978560864454	-187.68558202097745	104.20003222855624
107000	-690.7912713369612	100.46741294320731	-791.2586842801686	0.11628369852136808	2.3138544773764558	16.419012222086454	1.0	1.0	2.743901221421525E-4	3644.446061662281	190.51199754796298	3.9811076655392404E-4	2511.863742485724	184.93545153186503	-410.155297334026	0.0	-186.74183280200248	-194.36155414414017	99.13235237142952
108000	-671.8200040513616	112.29399890236576	-784.1140029537273	0.09630323193369031	1.8435178177277896	26.089146802145276	1.0	1.0	3.2693261419092354E-4	3058.7342975088304	231.26145575194153	2.6224232522913896E-4	3813.266981698061	246.8553557769134	-407.2199263847806	0.0	-184.78115451981475	-192.112922049132	111.71864344998738
109000	-680.9416804113354	103.2034855744103	-784.1451659857456	0.10557717416827564	2.2031192530446897	18.527984340863455	1.0	1.0	4.3738569887363956E-4	2286.311606838566	179.3972988037833	3.280319452420634E-4	3048.4835837011965	204.21375448154024	-413.744478637371	0.0	-183.64795800645348	-186.75272934192117	102.22547153378254
110000	-684.9604770599742	109.28260384678474	-794.2430809067589	0.11635639278175221	1.91420432032708	19.58513535826497	1.0	1.0	3.5559725028737E-4	2812.1702268278696	219.70363549049998	3.0848806209394705E-4	3241.6165254895977	222.8855843681162	-418.34034889286335	0.0	-184.00701796342224	-191.89571405047337	108.27382232545722
111000	-693.0488527089533	103.84974020714687	-796.8985929161001	0.1428090809771081	2.2045743792400043	19.357037400998728	1.0	1.0	3.177397813620411E-4	3147.229458374221	180.65200103104527	1.882662209704759E-4	5311.627305446477	218.3945965005189	-416.2488852765328	0.0	-186.99468151111142	-193.65502612845592	102.51571741097284
112000	-699.1574190101455	92.25896354182619	-791.4163825519718	0.17781525265124912	2.8280368875556237	17.213153288492713	1.0	1.0	2.998235432846907E-4	3335.2951174033474	152.31881857517035	2.206624916522065E-4	4531.80779620731	162.42369376204365	-410.1846916725236	0.0	-185.6056368769843	-195.6260540024639	90.75858461338096
113000	-673.7066391480022	109.11108375660724	-782.8177229046095	0.1367285694331815	1.9743475355254139	22.82341188873861	1.0	1.0	3.116925681287796E-4	3208.2895206755065	229.127183928407	2.3849681002067615E-4	4192.928198550356	222.7533240254586	-402.84837331965576	0.0	-188.90005651406398	-191.0692930708898	108.20020845629084
114000	-678.3801000810749	105.73219834477504	-784.11229842585	0.11105510008906896	2.087304590247465	27.3161150091664	1.0	1.0	2.3183916046464527E-4	4313.335150092113	212.9574717100852	2.478411293397457E-4	4034.842815088934	230.81167719812746	-401.783789543487	0.0	-189.04654668479563	-193.28196219756742	105.04931200284543
115000	-674.9863589667075	104.47840999109576	-779.4647689578032	0.10930351137184564	2.180132114872886	22.331719039559438	1.0	1.0	3.400152060238219E-4	2941.044936472455	164.57809147612284	2.113348184859745E-4	4731.827945646194	190.705433234067	-395.4811881525523	0.0	-187.71522851621688	-196.26835228903408	103.50829641021997
116000	-685.4094385023252	110.82927705066918	-796.2387155529943	0.08720061999066409	1.9076993069774881	25.38975343731237	1.0	1.0	2.976662072684481E-4	3359.467670773113	211.76634786338929	2.1225286023330187E-4	4711.3617168731225	234.61263804262197	-418.9279156887809	0.0	-186.9267373773825	-190.384062486831	110.04692351134489
117000	-687.2190989487704	105.60300956458272	-792.8221085133531	0.09378612800428772	2.1177782651877823	20.430819146926012	1.0	1.0	3.228433337827183E-4	3097.477616412626	200.31403528040542	2.7447240024517847E-4	3643.353572551295	202.57188312602736	-417.1674700789902	0.0	-183.99818521757823	-191.6564532167846	104.56723593349163
118000	-697.5044096319068	100.31751456268415	-797.821924194591	0.15840969714854508	2.370927569446948	22.48941905997361	1.0	1.0	2.523465539846062E-4	3962.8042634614403	175.8467715423508	2.1410808745727164E-4	4670.53819346999	186.6745667213886	-420.3191540183351	0.0	-186.1539408943352	-191.34882928192079	99.21841812528284
119000	-707.5693780156935	97.22699995811995	-804.7963779738134	0.1364625725059273	2.487371754659404	15.697196656792194	1.0	1.0	3.682038895622611E-4	2715.8865735743566	166.00432698806307	3.374246994240926E-4	2963.624185505012	151.24093392301913	-430.55320517931875	0.0	-183.16114162183482	-191.0820311726597	95.87586124498549
120000	-696.0562254022359	99.62026460727743	-795.6764900095134	0.13776189389376467	2.416330340789705	21.518785671278188	1.0	1.0	2.3208868858046557E-4	4308.697705675984	183.11712639550737	2.084879704688189E-4	4796.43980298402	205.21009330133086	-414.6952448072256	0.0	-185.57380026322244	-195.40744493906524	98.38089426909715
121000	-688.452769772221	103.86778172530074	-792.3205514975218	0.14687571590649778	2.1742192259803725	18.450706935703963	1.0	1.0	5.140307279375646E-4	1945.4089914279648	169.38357900985775	2.0355523583466976E-4	4912.671471699275	232.2553992825905	-421.34199863279565	0.0	-181.04859329511018	-189.929959569616	102.72414986395242
122000	-686.0298704899493	98.90039034914223	-784.9302608390915	0.17242501361658083	2.424746919325609	22.311748648105148	1.0	1.0	3.2151607559297013E-4	3110.2643877314877	180.12320612951746	2.850502958103945E-4	3508.152823195683	185.26875375236065	-415.08450747850486	0.0	-180.93914256723835	-188.90661079334822	98.05021206271995
123000	-691.1800908909006	104.46493945557297	-795.6450303464736	0.13492139504713327	2.157400610478684	19.169198290921834	1.0	1.0	4.524998255794298E-4	2209.945603226458	177.661244177084	2.151568029152439E-4	4647.773095949595	195.78840126823778	-425.5378128456639	0.0	-181.9334178334728	-188.17379966733702	103.35629192744784
124000	-672.8633616005783	114.16573587413184	-787.0290974747102	0.12766387967161966	1.7593465742883645	29.216425714970924	1.0	1.0	3.537164688195307E-4	2827.123100423715	223.40313656860698	3.2053374733935714E-4	3119.796303199472	233.82666580903495	-416.11145398760334	0.0	-181.9577674327693	-188.9598760543375	113.96000420991109
125000	-704.8424584369674	98.39802699265726	-803.2404854296246	0.16215172825103363	2.4633495323471535	16.974212368345896	1.0	1.0	2.1901812624743476E-4	4565.832139711826	192.32180797838492	3.456537747444768E-4	2893.06836223399	164.24371078305677	-423.1977085970267	0.0	-187.70313914166798	-192.33963769093	96.93965027061034
126000	-662.9788918588436	110.01834558932438	-772.997237448168	0.09452992532404145	1.9298268552973534	23.88906474431911	1.0	1.0	4.1948443021102243E-4	2383.8787043823013	196.79822879017624	2.6387917293871127E-4	3789.613211468798	228.39389988652965	-388.57158252762804	0.0	-191.18208879263932	-193.24356612790066	109.39586110404393
127000	-693.4954778551506	105.32235305105374	-798.8178309062043	0.10342509882918403	2.12563602534686	24.35137869972795	1.0	1.0	3.587670609480762E-4	2787.323890207213	187.65652825017767	2.720442867115064E-4	3675.872087181399	195.5665695538524	-410.02380636665987	0.0	-191.87597735316905	-196.91804718637533	104.67466710284486
128000	-681.4653857147512	110.48050435968337	-791.9458900744345	0.10159368822667912	1.9276403799334312	23.685804790125818	1.0	1.0	2.3090903766289692E-4	4330.709660051919	257.484116326355	2.069913950716738E-4	4831.118702561213	241.84196455204275	-405.3909654712075	0.0	-193.60239244564667	-192.9525321575803	109.42120607530696
129000	-674.5375390527063	107.99547587412505	-782.5330149268314	0.10450246961555357	2.016667666686507	20.506909439601294	1.0	1.0	2.573836725638628E-4	3885.250334796886	228.51151611933162	1.8707579785942762E-4	5345.426888150542	233.5922462266461	-401.29360001193766	0.0	-186.61994966597902	-194.61946524891468	106.66171067386561
130000	-657.0308763336056	114.90563095984817	-771.9365072934538	0.08014149652160528	1.7333917680140716	30.489488561913774	1.0	1.0	3.265022719780459E-4	3062.7658237773007	206.47358409790812	2.391744297073869E-4	4181.048957547133	280.2377360365477	-397.97223480005636	0.0	-182.17394629996414	-191.79032619343326	114.60148887382024
131000	-670.5349374434635	112.64972650614246	-783.1846639496059	0.11135957227173068	1.8311297111202707	24.92838314952393	1.0	1.0	3.5400424544945833E-4	2824.82487951623	208.43084262748874	2.2075756928588577E-4	4529.856001018831	250.36806794313594	-405.70700213989426	0.0	-185.15333261121464	-192.324329198497	111.9372419157736
132000	-690.5934433078817	106.08816638084471	-796.6816096887264	0.09638503541961019	2.091793163532105	23.71253026666306	1.0	1.0	3.3805019706017363E-4	2958.140562249097	215.65975600361298	3.852897176363872E-4	2595.4494870370213	208.38127411158405	-421.1271916972937	0.0	-187.1040668524495	-188.4503511389832	105.53246826955969
133000	-690.3142048812683	112.8302662232033	-803.1444711044717	0.08613595544805165	1.7900684848084039	30.962653622214983	1.0	1.0	4.6576105057945694E-4	2147.023669660424	222.42032121145562	2.6181093310682305E-4	3819.5501927033124	235.88383907887828	-426.4732832837167	0.0	-186.31544212976772	-190.3557456909873	112.78103560649254
134000	-691.167328002158	105.09163800058562	-796.2589660027436	0.10292154834397535	2.12167311660617	19.003748028831122	1.0	1.0	3.86127465158904E-4	2589.818363706574	198.8431622956926	2.5246103647892117E-4	3961.0072664955305	207.51471178547934	-413.27219250078224	0.0	-190.74511098869164	-192.24166251326977	103.96743368746614
135000	-688.5951716257873	108.37589234623746	-796.9710639720248	0.08866572629625763	1.969087464751097	20.07912946443002	1.0	1.0	3.4674906380844126E-4	2883.9299204350323	230.26865404693362	3.3779004379758993E-4	2960.418811512451	213.89967224242486	-417.9978507366505	0.0	-189.69260396706662	-189.28060926830764	107.44680395389288
136000	-692.3790044954312	106.35653031367077	-798.735534809102	0.10090267549565386	2.092567422278492	24.757589166713654	1.0	1.0	2.6017417936969976E-4	3843.5789532328254	206.87948190213862	2.0549171908085172E-4	4866.376146313444	222.13624020526106	-422.26149663315033	0.0	-184.8959474783182	-191.57809069763348	105.44054713111622
137000	-678.0309297989177	113.31285225984105	-791.3437820587587	0.07905718552812908	1.7818289611117866	22.900882282539598	1.0	1.0	3.723193188571329E-4	2685.8665380823873	216.47848842934556	3.060138281090434E-4	3267.82618347451	231.1691915413454	-418.7327209292745	0.0	-184.7159933892916	-187.89506774019264	112.62214114851136
