# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Apr 24 09:42:32 PDT 2020 [seed=1587746503633]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
690000	-1701.2219181037221	-95.80487543612935	-1605.4170426675928	0.46830893723592926	0.5044253810781106	2.3735795319479998	1.0	1.0	2.9406999976169476E-4	-1.3193390261012926E-4	-1.3193390261012926E-4	3.010457182437634E-4	0.44341953394107136	4232.809666548219	1855.0375058362265	1855.0375058362267	4134.728588384168	31154.25983685386	-276.16119729137995	0.0	-1329.2558453762128	-89.40003824331203
700000	-1698.4910178060356	-81.99850959345648	-1616.4925082125792	0.35149395352966456	0.4564839216235894	1.5499200728848894	1.0	1.0	2.0530108650808866E-4	-9.853914649424893E-5	-9.853914649424893E-5	2.7160501628827906E-4	0.41729605500588957	5897.938172843504	2139.790352807741	2139.790352807741	4458.1397339035675	37707.994130129206	-269.250667039832	0.0	-1347.2418411727472	-75.94486355913475
710000	-1695.0599464803518	-66.99453261696416	-1628.0654138633877	0.23594949917798796	0.4608115788805954	0.903639611971	1.0	1.0	2.8798967533529875E-4	-1.7735779451582263E-4	-1.7735779451582263E-4	3.5397230731138443E-4	0.555491192067819	5021.982032533763	2516.2636708886703	2516.26367088867	4085.853455809556	44315.43121742019	-282.15756057534946	0.0	-1345.9078532880383	-60.7592602353612
720000	-1714.8722782001923	-88.96736589587147	-1625.904912304321	0.28138402979172566	0.5142897743130775	6.826734783088266	1.0	1.0	3.9773726241234284E-4	-1.6240411867756194E-4	-1.6240411867756194E-4	2.865148949776004E-4	0.4810888557220718	3271.3695566434158	1854.2976265049538	1854.2976265049535	4541.284221541623	38808.111108161465	-281.08387803062885	0.0	-1344.821034273692	-75.49443513679078
730000	-1704.678769985874	-81.66437811427211	-1623.014391871602	0.2651409590992292	0.5271899221678334	3.4446462025965947	1.0	1.0	2.489972537575948E-4	-1.2560715598230752E-4	-1.2560715598230752E-4	3.6883869524682574E-4	0.4144755010520893	4849.1424455165115	1651.3641312141108	1651.3641312141108	3273.5804772462784	41113.92692444472	-278.52647487978976	0.0	-1344.4879169918122	-68.4123273093382
740000	-1688.816970253955	-73.72460460788925	-1615.092365646066	0.4366999467053863	0.4354094247196624	-0.21641491494307785	1.0	1.0	2.549272394445223E-4	-1.157699505460677E-4	-1.157699505460677E-4	2.867705844113729E-4	0.4281741315404369	4803.289868596051	1939.099268801224	1939.0992688012238	4269.926878889717	40043.679707516734	-274.0291365825873	0.0	-1341.0632290634785	-67.27789259783505
750000	-1695.783792423272	-75.74432821936885	-1620.0394642039032	0.4344171939361916	0.49728572038751634	2.3112115397046287	1.0	1.0	2.6090354342326113E-4	-1.0903844681456904E-4	-1.0903844681456904E-4	3.09254430404395E-4	0.3838678169232122	4495.225872190768	1584.9488285209122	1584.948828520912	3792.412470886378	38106.598641677425	-263.3585644337509	0.0	-1356.6808997701523	-65.21793254307904
760000	-1663.273174927309	-50.06908350983975	-1613.204091417469	0.28042341897388057	0.46577995392481697	2.8442932357760244	1.0	1.0	2.7404554614125955E-4	-1.265735527746543E-4	-1.265735527746543E-4	3.248169606644542E-4	0.42424061839958865	4449.926740109119	1734.0321020502195	1734.0321020502197	3754.368618212523	42731.436402170155	-274.52443391656425	0.0	-1338.6796575009048	-39.04173917908734
770000	-1650.8755091301778	-56.36746308799418	-1594.5080460421837	0.24952502848420394	0.4321840785435899	0.22809422903006826	1.0	1.0	3.261924887811627E-4	-9.635112380389308E-5	-9.635112380389308E-5	3.70225365165235E-4	0.27725968227479497	3320.966982571012	864.2814107119087	864.2814107119086	2925.986674957917	44857.495532151814	-280.10679857480056	0.0	-1314.401247467383	-47.480708400537466
780000	-1634.9745194091959	-33.28589728125599	-1601.6886221279399	0.21439412695634594	0.4126410687405842	5.212452448862631	1.0	1.0	3.482095804293817E-4	-1.284425954117142E-4	-1.284425954117142E-4	3.368893527939525E-4	0.3750119197288754	3341.804862025148	1274.0981164237628	1274.0981164237628	3454.0968992699286	45535.05236418394	-278.96480370139744	0.0	-1322.7238184265425	-19.178868603681096
790000	-1616.489377463313	-15.76905829664091	-1600.7203191666722	0.2912896498351899	0.37669715949211763	3.6957587930713283	1.0	1.0	2.845857481134938E-4	-1.398551702696495E-4	-1.398551702696495E-4	3.5396493995636704E-4	0.4406480261043424	4360.575289459937	1722.9079231864634	1722.9079231864634	3505.8771106232803	46923.483604700006	-271.9720311545146	0.0	-1328.7482880121577	-4.335718255170304
800000	-1589.4455392747288	6.562601575730793	-1596.0081408504595	0.22932737160617875	0.342703847776886	0.2941075868176388	1.0	1.0	2.755908033235308E-4	-1.1064698435531053E-4	-1.1064698435531053E-4	3.0422727843304015E-4	0.3821273700526676	4249.014903083926	1545.3600608351942	1545.3600608351942	3849.0612561302128	49454.40802745462	-274.75126419721	0.0	-1321.2568766532495	16.64402837002105
810000	-1602.3363302803834	-4.788304435985112	-1597.5480258443984	0.1947170027983416	0.3768929033145681	4.177155923004278	1.0	1.0	3.114930349075206E-4	-1.0450877941092379E-4	-1.0450877941092379E-4	3.6900602518854234E-4	0.3082562399939584	3547.4280423963446	1004.6919276439938	1004.6919276439938	2994.5286841251072	50038.946755639525	-282.0341329525607	0.0	-1315.5138928918377	6.43139719793963
820000	-1612.7312877369045	1.6931713845083847	-1614.4244591214128	0.21094629096964507	0.3490935336802205	3.820952023587773	1.0	1.0	3.133273991667521E-4	-8.870485140240178E-5	-8.870485140240178E-5	3.006886385503153E-4	0.28899456581861616	3482.391705626183	1027.3252766111311	1027.3252766111311	3628.7660926075837	51650.362217459886	-274.83199377941247	0.0	-1339.5924653420004	15.443215168575751
830000	-1596.5011815660928	5.92553331627787	-1602.4267148823706	0.22311312229321792	0.34270869198918036	0.4809239951958042	1.0	1.0	3.0105515835396373E-4	-1.7926851194181184E-4	-1.7926851194181184E-4	3.621005519693298E-4	0.5429581840456249	4710.248653764189	2331.9469203895324	2331.9469203895324	3916.162642208929	52414.3796846489	-278.8102358864036	0.0	-1323.616478995967	12.125260820913391
840000	-1598.373592688122	27.90303232772067	-1626.2766250158427	0.21104534939717984	0.3421015705805445	1.3836178789389588	1.0	1.0	2.704334800427316E-4	-1.483928775035064E-4	-1.483928775035064E-4	3.6436245640441173E-4	0.4727331058126472	4761.951740105282	1939.3867530159075	1939.386753015907	3534.3684790698426	52042.28742767263	-279.0378147921922	0.0	-1347.2388102236505	33.86529927794883
850000	-1615.4827873865984	21.560670806944405	-1637.0434581935428	0.5324754030194625	0.32182122606863356	-0.3255773356228049	1.0	1.0	1.67516723412646E-4	-8.074875855340339E-5	-8.074875855340339E-5	2.0960330502041384E-4	0.43093096918182916	7330.915195622813	2824.203087108621	2824.203087108621	5858.929052035259	43300.08525130283	-284.97724960799735	0.0	-1352.0662085855454	28.156465205474106
860000	-1613.8312808007402	-7.576909215943743	-1606.2543715847964	0.3900026963299892	0.3491422076077439	0.8765047621125783	1.0	1.0	2.3181517880870655E-4	-1.1796876404915763E-4	-1.1796876404915763E-4	2.656937555162319E-4	0.4753411592170303	5572.995299460574	2474.425363335136	2474.4253633351364	4862.38338320905	42341.117381907105	-271.5096227955332	0.0	-1334.7447487892632	4.609754919536066
870000	-1625.6905226080924	-7.074389596564097	-1618.6161330115283	0.1684714875307521	0.32178755391691755	0.5217757942097798	1.0	1.0	2.7551916271836065E-4	-1.2655845817540894E-4	-1.2655845817540894E-4	2.9646528651515084E-4	0.44282114037111836	4514.826472428953	1927.340242753608	1927.3402427536084	4195.841017760252	49575.95138078671	-282.29628327667365	0.0	-1336.3198497348546	1.6493694857824654
880000	-1647.8094640485406	-20.724629327287722	-1627.084834721253	0.24224540608991432	0.33729171871252006	0.738583682333126	1.0	1.0	3.0230714953036696E-4	-1.5251991757596036E-4	-1.5251991757596036E-4	3.712545184039966E-4	0.4552673219356678	4172.778915611577	1714.2738060341187	1714.2738060341187	3397.8331227372123	48667.481197549234	-292.62097919380477	0.0	-1334.4638555274482	-12.596235710732408
890000	-1628.5647680994018	1.0761816904153045	-1629.6409497898171	0.21156898119391682	0.3789201078675647	0.989763028968115	1.0	1.0	2.4463957912268503E-4	-9.819110646800586E-5	-9.819110646800586E-5	2.568677437592575E-4	0.39170039358896946	4828.475071503752	1845.7487222237105	1845.7487222237105	4598.615972600033	49530.53423512751	-273.24268418542727	0.0	-1356.39826560439	8.444044173268093
900000	-1622.2400240780846	17.121055890896834	-1639.3610799689814	0.23739112114803135	0.35125479296424517	2.1996652330368276	1.0	1.0	2.4927058381717793E-4	-1.4322328628243382E-4	-1.4322328628243382E-4	2.915761234285636E-4	0.5312539109500422	5589.128581675509	2745.400938560617	2745.4009385606164	4778.1873501890705	51438.71985970049	-282.5388670015602	0.0	-1356.8222129674211	25.81020622642679
910000	-1614.338786282028	4.365733502012769	-1618.7045197840407	0.31448515862628795	0.33155525407307296	-0.39669060067564565	1.0	1.0	2.6802282489603226E-4	-1.5232932885791365E-4	-1.5232932885791365E-4	3.0378460103271506E-4	0.53384448532282	5218.14405343087	2616.5789142729986	2616.5789142729986	4603.859791314303	49890.82828398839	-270.04723175784613	0.0	-1348.6572880261947	10.9158447552931
920000	-1583.7824983785922	24.182944810699823	-1607.965443189292	1.0491667085087002	0.3409534588073397	0.8225651116036519	1.0	1.0	1.6410746698080443E-4	-8.094823193861553E-5	-8.094823193861553E-5	1.931163573573975E-4	0.45470912102835653	7681.875470937811	3219.997756037911	3219.9977560379116	6527.945858384781	32498.67694172954	-270.28328636142516	0.0	-1337.682156827867	31.26124790220967
930000	-1574.4827146287905	38.60755113038732	-1613.0902657591778	0.19870926434000902	0.3228224209239817	1.9216610371882743	1.0	1.0	3.1978118280569923E-4	-1.9745280561047715E-4	-1.9745280561047715E-4	4.240890399180977E-4	0.5361771875642614	4388.879721070422	2043.4308195742217	2043.4308195742215	3309.402074307071	62235.28134670979	-268.0434977755037	0.0	-1345.046767983674	47.59185256672964
940000	-1559.1757605390383	49.04277969296819	-1608.2185402320065	0.1509311260995173	0.3162813511085809	0.5858992286243534	1.0	1.0	3.235600068485347E-4	-1.873374729028361E-4	-1.873374729028361E-4	3.8387039945382074E-4	0.5315632245000029	4307.836895838839	2102.322239204406	2102.322239204406	3631.0268713169253	65252.1267246655	-267.8280162675595	0.0	-1340.3905239644469	56.47588612042714
950000	-1588.2187375261976	45.506667087858936	-1633.7254046140565	0.14432266773197372	0.29852648170741225	2.1624320553822125	1.0	1.0	2.466643345450331E-4	-1.2483639816028924E-4	-1.2483639816028924E-4	2.982793132862727E-4	0.46023165136019234	5143.567799335931	2152.695306583615	2152.695306583615	4253.512301715652	66147.37642439822	-267.525911100974	0.0	-1366.1994935130824	56.02538479365855
960000	-1561.8761346559625	53.80829717210706	-1615.6844318280696	0.2309472881858095	0.27804761883819834	9.16433788858337	1.0	1.0	2.6373672204793255E-4	-1.534883295063969E-4	-1.534883295063969E-4	3.343628152682924E-4	0.5168696966027303	5173.885841280668	2375.0580464450227	2375.0580464450227	4081.027045231284	68998.45391499934	-255.92556449102867	0.0	-1359.758867337041	68.00303712329477
970000	-1601.4749424283361	39.239543273944705	-1640.7144857022809	0.2559714874204371	0.3309880325598461	0.6005395031570404	1.0	1.0	2.4174249620869247E-4	-1.2447584127899458E-4	-1.2447584127899458E-4	2.898303824361992E-4	0.4702584565228696	5311.158707014398	2281.0270706088086	2281.0270706088086	4429.945379783729	56369.95730900693	-259.1775330024458	0.0	-1381.5369526998352	45.35345566997333
980000	-1613.0325576771727	7.51599827098963	-1620.5485559481624	0.29915580192657837	0.345697210827106	2.4029867235702325	1.0	1.0	2.266717413264206E-4	-1.2841947644679516E-4	-1.2841947644679516E-4	2.5409238534814405E-4	0.5351017599718254	6181.6946280271095	3124.257291683558	3124.2572916835584	5514.5906232617435	50442.21761300702	-256.8163572686717	0.0	-1363.7321986794907	17.12210847955367
990000	-1596.4950859109285	15.150160774687688	-1611.6452466856163	0.4187459798754449	0.3281976092174613	-0.48521433974483075	1.0	1.0	1.7373537681637804E-4	-1.1637222976875805E-4	-1.1637222976875805E-4	2.4653281227628626E-4	0.562299711341591	8417.25634938908	3973.243483775664	3973.243483775664	5931.767013562059	44285.04881318139	-255.5365038791904	0.0	-1356.1087428064259	22.217588046685453
1000000	-1600.2572456369992	12.429066983742846	-1612.686312620742	0.23167144438259415	0.31854551247182095	-1.2745982272961236	1.0	1.0	2.2030151624682754E-4	-9.898223111911443E-5	-9.898223111911443E-5	2.6196710141019073E-4	0.41202647079048604	5467.413250692834	2065.819559366757	2065.819559366757	4597.827065275808	50578.061116203404	-255.56546579683558	0.0	-1357.1208468239065	18.8514893111761
1010000	-1573.1264566459943	37.62238051745882	-1610.7488371634531	0.3410976219466456	0.31846731468213835	0.35904663953406013	1.0	1.0	2.1685823100935593E-4	-1.1199760793528725E-4	-1.1199760793528725E-4	2.6072207597611837E-4	0.47101191007691073	5926.004898682393	2545.616326428821	2545.6163264288207	4929.0146776782885	47884.941781423084	-257.3994457711204	0.0	-1353.3493913923328	42.71477161979188
1020000	-1555.5199598280528	18.334456867335625	-1573.8544166953884	0.2016771537096272	0.306690172893442	0.11895495733788775	1.0	1.0	2.546372602515954E-4	-1.3258492570308885E-4	-1.3258492570308885E-4	3.283119314108537E-4	0.45855331787301823	4972.789099589219	2008.202597063368	2008.2025970633683	3856.8729034211865	52977.989503459044	-247.90413200830045	0.0	-1325.950284687088	24.01429885078324
1030000	-1593.0543380230747	23.687057382165577	-1616.7413954052404	0.3600577142415067	0.34217628760955565	0.503504791849274	1.0	1.0	2.2420154607893805E-4	-1.428913858646153E-4	-1.428913858646153E-4	3.246083999626558E-4	0.5296718223368792	6199.578046933659	2729.030730579088	2729.0307305790884	4281.94397717211	45193.23924192859	-264.5677850153988	0.0	-1352.1736103898415	27.220039060964982
1040000	-1551.699449883163	27.0652179186116	-1578.7646678017745	0.3262545379675501	0.30999921287579646	1.2252930433260045	1.0	1.0	2.3838790705934602E-4	-1.3606686700665102E-4	-1.3606686700665102E-4	3.4074085241753746E-4	0.47741732158889494	5433.223648512482	2169.6304225172194	2169.6304225172194	3801.1726652814223	44787.79748120387	-264.6679794415975	0.0	-1314.096688360177	32.8072789525906
1050000	-1601.9982531422213	11.256714102239993	-1613.2549672444613	0.2481994674902001	0.33809834347027284	1.2762532964535098	1.0	1.0	2.2493945458605885E-4	-6.035079268879258E-5	-6.035079268879258E-5	2.3789347814908742E-4	0.26089087653468435	4770.3286074175085	1210.1765676116963	1210.1765676116963	4510.569703286691	51119.72494666737	-269.28936551561225	0.0	-1343.9656017288492	16.480026892057456
1060000	-1639.109938095608	-12.553588686022625	-1626.5563494095854	0.15345591305265607	0.3901132124524509	2.0943113994219957	1.0	1.0	3.131436482857193E-4	-9.638086147430247E-5	-9.638086147430247E-5	3.025538633064692E-4	0.3131249319960912	3540.5651719760262	1127.8742821251058	1127.8742821251055	3664.489631133465	55632.871943605845	-263.78840516736943	0.0	-1362.767944242216	-4.781382931281991
1070000	-1640.0047252859492	-30.095665520695754	-1609.9090597652535	0.31119794532314	0.4130236704478929	-0.4666887108247093	1.0	1.0	2.6304159750530916E-4	-5.940005234629293E-5	-5.940005234629293E-5	2.2485321745186693E-4	0.24424464900836948	4042.858618910855	1068.0123518507048	1068.0123518507048	4729.485313387005	45765.75242206912	-253.81468457504306	0.0	-1356.0943751902105	-19.75758583271708
1080000	-1650.7176830408127	-41.27844303087723	-1609.4392400099355	0.2943141538252156	0.40704828059234777	3.054328525638081	1.0	1.0	2.9941819989352857E-4	-1.0504605304758694E-4	-1.0504605304758694E-4	2.884314611050392E-4	0.35745331295541066	3829.060377482329	1394.5346946356215	1394.5346946356215	3974.914390812145	43592.322935847646	-267.1938540763847	0.0	-1342.2453859335508	-30.699133293790982
1090000	-1654.988680442362	-41.37593443719668	-1613.6127460051653	0.22599690228973768	0.40291639894044085	0.6207686438558552	1.0	1.0	2.798830998306852E-4	-7.135040677830767E-5	-7.135040677830767E-5	2.629708293263623E-4	0.26299913965645894	3838.418070265535	1041.456542538262	1041.456542538262	4085.275734590147	48840.113849681664	-265.9691999431141	0.0	-1347.6435460620512	-32.48366269316778
1100000	-1653.005242316831	-37.35597084232523	-1615.649271474506	0.19368881364859739	0.4164249066083951	2.2084233126753103	1.0	1.0	3.240741344459617E-4	-1.3219499234320482E-4	-1.3219499234320482E-4	3.322534967499103E-4	0.4028636090037102	3683.550614165353	1465.5886243446366	1465.5886243446366	3592.869566914045	47347.06236992458	-266.2623181781018	0.0	-1349.386953296404	-30.30562646794235
1110000	-1611.8275541517892	-13.999204639617709	-1597.8283495121714	0.27560554354541367	0.39553308767905376	0.9664888055842904	1.0	1.0	2.8625547038495415E-4	-1.1966584179833915E-4	-1.1966584179833915E-4	3.2564544919845724E-4	0.3919410900212671	4127.429777939914	1516.718136416235	1516.7181364162352	3628.1770725591164	47387.69349009241	-261.4787744568538	0.0	-1336.3495750553175	-7.915766423627266
1120000	-1579.9834318058604	13.138905495829764	-1593.12233730169	0.2321213969462979	0.34665948538190117	2.036964580677242	1.0	1.0	2.80897105804255E-4	-9.844359906118367E-5	-9.844359906118367E-5	3.165862622735031E-4	0.3301169454653269	3995.433596945724	1242.3939695573686	1242.3939695573686	3545.02348192722	51549.40473506883	-257.0541681428483	0.0	-1336.0681691588418	19.325230097108626
1130000	-1587.0364896527958	5.232346711979901	-1592.2688363647758	0.27808994367001433	0.3985295934839154	2.938363299645122	1.0	1.0	2.2591416998149214E-4	-1.2156421422819587E-4	-1.2156421422819587E-4	3.3112185976524525E-4	0.444467576333037	5516.191295675901	2025.150078785702	2025.150078785702	3763.5261498750297	46011.68224071164	-258.9995682528338	0.0	-1333.269268111942	11.93414913006026
